seq1262|0|training,119,102,137,57,23,29,54,13,40,24,17,21,49,36,35,17,6,13,31,6,4,6,11,2,13,8,6,2,16,16,14,8,1,3,7,1,9,7,19,5,12,4,2,6,3,7,7,0,1,4,15,1,10,12,23,4,11,8,6,11,17,5,7,6,4,4,6,3,0,4,0,2,4,4,3,2,13,8,7,3,0,2,3,1
seq1263|0|training,105,90,145,75,24,22,39,20,27,24,21,18,48,32,44,20,6,12,40,17,5,3,12,4,9,3,4,6,8,14,12,5,3,2,10,5,5,7,10,5,5,7,8,4,5,4,10,2,1,3,11,3,12,12,16,8,9,8,7,8,19,10,10,5,1,3,10,6,2,0,1,3,4,6,2,0,16,3,12,8,1,4,9,3
seq1264|0|training,81,133,124,77,21,19,35,6,29,51,13,39,25,41,44,14,6,22,32,17,7,3,11,0,6,5,4,3,7,12,13,3,2,1,2,1,6,4,15,4,13,19,4,15,1,2,6,4,2,12,17,8,5,11,8,1,7,18,5,11,11,17,12,4,1,3,8,2,3,1,1,1,3,9,0,10,6,10,13,3,1,5,5,6
seq1265|0|training,77,141,120,77,22,21,29,5,27,57,13,43,22,39,44,15,6,24,33,14,9,3,9,1,5,7,3,5,8,9,9,3,2,1,2,0,8,6,11,2,14,21,4,18,1,2,6,4,2,16,18,7,3,11,7,1,4,18,6,11,6,17,16,5,1,4,8,2,2,1,2,1,4,11,0,9,7,11,12,3,1,3,5,5
seq1266|0|training,78,153,111,73,10,27,31,9,38,63,20,32,22,39,31,19,8,24,29,12,2,6,1,0,4,11,2,10,4,13,7,7,1,3,3,2,3,12,17,6,17,25,9,12,4,7,8,1,4,10,15,3,3,5,12,2,14,14,6,5,9,10,8,4,1,6,7,5,2,4,1,1,3,13,3,5,5,9,8,7,2,5,3,2
seq1269|0|training,91,130,117,77,18,21,36,16,38,41,24,27,28,31,33,24,7,36,24,10,3,5,7,3,7,7,4,3,10,8,10,8,1,9,3,3,5,11,13,9,13,11,6,11,4,9,5,6,1,14,8,4,8,4,15,1,8,11,6,6,9,9,10,4,3,8,10,3,2,1,1,3,10,12,8,6,5,5,8,6,2,5,3,0
seq1271|0|training,97,105,139,74,17,21,40,18,29,34,17,25,42,31,45,21,9,19,36,10,1,1,12,3,7,6,8,0,10,8,15,7,1,4,11,2,6,3,16,3,10,7,3,14,4,3,5,5,3,5,13,4,9,12,12,9,8,12,4,7,18,13,9,5,3,5,10,3,1,5,0,3,4,9,2,4,9,7,16,4,2,5,2,1
seq1273|0|training,118,109,110,78,26,25,43,23,49,26,13,21,34,32,28,16,9,26,25,18,6,2,14,3,11,6,1,7,14,14,13,2,2,9,4,8,12,11,13,13,12,6,2,6,3,4,5,1,5,6,6,4,6,7,16,5,13,7,8,4,8,9,6,5,2,7,5,2,2,5,0,2,13,7,2,4,9,5,4,7,0,4,10,4
seq1274|0|training,68,110,113,124,14,18,25,10,29,27,7,47,17,29,37,30,8,36,44,36,3,5,3,3,6,4,1,7,5,6,10,4,0,2,3,5,5,4,14,5,8,1,1,17,0,0,1,6,0,19,14,14,3,7,6,1,10,8,1,10,6,9,11,11,2,6,17,5,3,2,2,1,5,14,4,13,6,14,15,9,6,9,10,11
seq1275|0|training,28,104,78,27,2,9,15,2,11,49,31,12,13,36,21,8,2,10,10,5,0,2,0,0,0,3,3,2,4,4,2,5,0,1,0,1,0,4,6,1,7,24,14,4,2,17,9,3,2,4,6,0,1,3,8,1,4,16,12,4,6,9,6,0,0,3,4,1,1,0,1,0,0,6,2,2,1,5,4,0,0,2,0,3
seq1277|0|training,67,164,124,60,8,22,24,13,29,83,27,25,19,41,46,17,11,17,27,5,0,7,0,1,3,14,3,2,4,7,7,6,1,4,6,2,4,6,12,7,21,40,11,11,2,12,9,4,9,6,10,0,2,4,11,2,4,20,9,8,12,14,15,5,1,5,10,1,2,5,1,3,1,8,4,4,1,8,15,2,0,2,1,2
seq1278|0|training,96,112,87,120,24,23,22,27,29,35,9,38,24,21,23,19,18,33,33,36,8,4,5,7,7,8,1,7,9,3,7,3,6,5,6,10,6,8,7,8,8,11,5,11,2,0,4,3,6,9,14,9,6,7,4,7,4,10,0,7,7,8,4,4,3,6,8,2,4,3,6,5,10,6,3,13,6,10,8,9,3,13,5,15
seq1279|0|training,90,111,137,77,18,21,34,17,28,29,29,24,35,38,41,23,9,22,33,13,3,3,11,1,6,8,4,3,5,13,11,5,1,10,6,0,8,5,8,7,6,8,9,6,9,7,10,3,3,4,10,7,4,9,14,8,10,7,12,9,13,10,9,9,3,2,14,4,3,4,1,1,5,6,4,6,8,8,11,6,2,6,3,2
seq1281|0|training,24,90,95,44,2,4,13,5,5,26,35,23,15,38,33,9,2,21,14,7,0,0,2,0,0,0,2,2,1,3,6,3,1,0,4,0,0,0,4,1,1,9,9,7,3,15,16,1,0,16,5,2,2,3,7,3,3,8,18,8,6,16,8,3,0,3,3,3,0,1,0,1,1,8,6,6,5,4,3,2,1,2,2,2
seq1282|0|training,80,157,114,64,15,12,38,14,41,59,34,23,19,55,31,9,5,30,11,18,5,3,6,0,5,7,0,0,10,17,9,2,0,8,1,5,5,4,21,11,19,14,21,5,1,13,15,5,1,9,9,4,4,3,10,2,13,24,8,10,6,18,5,2,0,5,1,3,1,2,1,1,4,14,4,8,2,7,2,0,4,8,0,6
seq1285|0|training,137,74,76,128,51,24,20,42,32,11,4,27,21,19,20,16,33,20,32,42,18,8,9,16,14,5,1,4,4,5,8,3,11,8,10,13,9,6,6,11,7,0,1,3,2,2,0,0,6,5,8,8,10,6,2,3,6,2,1,10,8,5,4,3,5,2,5,4,14,4,3,12,5,4,1,10,7,7,8,10,11,5,9,16
seq1287|0|training,103,72,98,142,17,12,28,46,28,16,3,25,31,18,25,24,26,26,42,47,2,2,7,6,4,4,1,3,12,5,7,4,9,6,16,15,7,3,7,11,8,2,1,5,0,0,0,3,5,6,9,5,7,3,8,13,6,5,0,7,13,3,4,5,3,6,7,8,1,4,5,16,10,5,1,10,6,10,14,12,9,8,10,19
seq1288|0|training,107,71,81,156,30,21,11,45,24,9,5,32,19,17,20,25,33,24,45,54,11,4,5,10,8,3,1,9,6,3,0,2,7,8,15,15,9,3,2,10,0,1,2,5,2,0,2,1,11,2,9,10,5,5,2,7,8,2,2,5,5,5,4,6,4,4,12,5,4,9,2,18,8,3,0,13,6,9,14,16,11,10,9,24
seq1289|0|training,86,120,83,126,27,17,23,18,24,41,11,44,22,23,21,17,13,39,28,46,10,6,6,5,3,6,3,5,8,6,6,3,2,2,9,5,4,5,8,7,12,12,4,13,1,2,6,2,2,19,8,15,7,5,7,2,1,10,2,10,6,10,1,4,3,6,5,3,6,1,2,4,8,13,2,16,7,5,8,8,6,12,6,22
seq1290|0|training,97,114,127,77,28,17,41,11,29,32,29,24,31,38,31,26,9,27,25,16,4,2,19,3,7,4,6,0,8,14,9,10,1,3,5,2,3,7,13,6,7,7,12,6,5,11,8,5,3,6,9,6,17,5,8,1,6,15,6,11,10,7,6,7,2,11,7,6,4,3,1,1,9,6,5,7,8,6,8,3,3,7,4,2
seq1293|0|training,88,115,126,86,21,21,37,8,24,32,22,37,37,34,31,24,6,27,36,17,4,4,11,2,7,6,3,5,7,9,9,12,1,1,5,1,7,5,10,2,4,8,9,11,4,8,7,3,0,5,21,11,9,7,16,4,6,9,4,15,14,7,6,4,3,11,6,4,1,5,0,0,7,9,5,6,12,10,9,5,2,10,4,1
seq1294|0|training,84,124,115,92,20,15,33,16,27,46,13,38,28,33,32,21,9,29,37,17,3,2,13,2,2,9,2,2,5,11,9,8,2,3,9,2,7,3,11,6,10,13,6,17,1,3,6,3,1,10,18,9,9,5,9,5,6,10,3,14,12,9,7,3,3,7,7,4,1,5,0,3,9,14,1,5,10,10,10,7,3,9,3,2
seq1295|0|training,86,127,115,87,14,24,34,13,35,43,9,40,30,39,29,17,6,21,43,17,1,4,8,1,5,9,6,4,8,9,12,5,0,4,7,2,5,10,12,8,14,10,1,18,1,5,3,0,3,8,23,6,7,7,12,3,7,17,1,14,8,10,4,7,1,4,9,3,1,2,2,1,9,7,1,4,13,15,10,5,2,5,4,6
seq1296|0|training,72,131,119,93,14,20,26,12,28,49,15,39,26,35,33,24,4,27,45,17,2,2,7,3,7,7,3,3,5,4,12,5,0,3,6,3,6,8,8,6,10,16,2,21,1,4,4,5,2,15,18,4,5,8,10,3,5,13,6,11,10,13,6,4,1,3,16,4,1,2,1,0,6,13,4,4,10,14,11,10,0,6,5,6
seq1297|0|training,82,125,119,89,13,28,26,15,36,35,13,40,27,37,40,15,6,24,40,19,4,2,5,2,8,9,6,5,7,6,9,4,0,5,7,3,3,12,14,7,11,9,1,13,4,3,5,1,5,10,19,6,4,11,7,5,10,9,6,12,10,18,7,5,1,2,9,3,2,3,0,1,7,8,0,9,6,10,19,5,0,7,5,7
seq1299|0|training,89,125,125,76,18,23,39,9,30,43,18,34,33,35,35,21,8,24,33,11,0,3,15,0,5,9,4,5,12,7,15,5,1,6,2,0,4,12,8,6,11,11,6,15,3,4,6,5,6,12,13,3,12,4,15,2,7,14,2,12,12,10,7,6,1,2,15,3,2,4,1,1,7,9,6,2,6,14,7,5,0,3,3,5
seq1300|0|training,78,116,129,92,15,21,27,14,33,34,15,34,25,36,39,29,5,24,48,15,2,3,9,1,3,10,4,4,5,6,9,7,0,6,8,0,5,9,10,8,9,8,2,15,2,5,3,5,3,6,20,5,6,6,8,5,12,9,4,11,10,12,6,11,1,7,18,3,2,3,0,0,8,7,5,4,8,13,21,6,1,5,2,7
seq1301|0|training,115,119,122,59,40,14,47,14,34,48,9,27,33,38,39,12,7,19,27,6,13,3,22,2,6,8,0,0,12,11,21,3,3,6,4,1,11,4,15,4,11,19,5,12,2,3,3,1,3,6,16,2,15,3,10,5,8,16,1,13,11,17,6,5,1,3,6,2,1,4,0,2,9,5,3,2,8,7,9,3,0,4,1,1
seq1302|0|training,51,123,149,92,4,17,23,7,16,33,30,44,19,51,54,25,12,22,41,16,0,3,1,0,6,4,3,4,2,7,8,6,0,3,2,2,3,2,9,2,4,4,11,14,2,11,14,3,8,10,22,3,1,4,10,4,6,16,10,19,6,21,17,10,3,7,9,6,0,8,3,1,0,9,6,7,9,12,15,5,1,2,8,5
seq1303|0|training,83,130,94,108,14,30,17,22,33,42,12,43,18,27,22,27,18,31,42,16,1,6,4,3,6,11,2,11,3,6,5,3,3,12,2,5,4,13,8,8,17,8,5,12,3,4,1,4,9,8,20,5,6,3,2,7,6,13,0,8,4,7,3,8,5,5,15,2,3,8,3,4,4,10,5,12,8,9,13,12,1,6,5,4
seq1306|0|training,101,110,98,106,26,30,28,17,32,27,9,41,26,24,28,20,17,28,33,28,7,8,8,3,9,9,1,10,11,3,9,5,1,6,7,3,8,8,9,7,10,7,1,9,4,0,4,1,9,7,13,12,8,8,9,1,7,7,1,9,6,11,6,5,3,5,7,5,3,6,2,6,6,4,6,12,5,10,9,9,4,10,6,8
seq1308|0|training,122,98,79,81,44,32,32,13,35,26,2,35,24,22,23,10,19,18,22,22,27,4,8,4,11,12,0,9,9,6,13,4,4,3,3,3,8,10,14,3,11,5,1,9,1,0,1,0,6,6,13,10,5,9,5,5,7,5,0,10,8,6,5,4,3,3,2,2,4,9,5,1,6,4,1,7,6,10,4,2,5,6,4,7
seq1309|0|training,105,135,118,57,23,26,45,11,45,47,13,30,32,39,35,11,4,23,25,5,4,6,10,3,8,8,3,7,13,11,15,6,0,9,2,0,7,13,23,2,19,13,6,9,2,6,4,1,3,9,15,3,11,5,11,5,12,18,2,7,14,13,8,0,1,2,7,1,0,2,1,1,6,8,2,7,3,9,8,4,0,3,1,1
seq1310|0|training,96,77,50,62,37,23,18,17,33,24,0,20,12,14,13,11,14,16,18,14,27,4,2,3,8,7,0,8,3,5,4,6,3,4,5,5,4,11,9,9,10,7,0,7,0,0,0,0,7,2,9,2,1,4,4,3,9,2,0,3,5,3,4,1,2,2,3,4,5,4,3,2,6,8,0,2,4,6,4,4,2,8,1,3
seq1311|0|training,80,132,106,97,15,25,29,11,30,56,10,35,22,24,36,24,13,27,30,27,3,5,6,1,9,10,1,5,6,6,10,7,2,3,3,3,2,9,13,6,13,19,8,15,3,5,1,1,3,13,7,12,5,6,8,3,4,15,1,4,10,5,12,9,2,6,10,6,5,5,2,1,4,12,0,11,3,8,12,7,6,5,10,6
seq1312|0|training,64,118,119,62,11,17,30,6,16,45,29,27,31,35,40,13,6,21,19,16,1,6,4,0,3,8,3,2,7,10,9,4,0,2,2,2,4,2,9,1,6,15,10,14,5,4,14,6,4,9,10,4,6,5,15,5,3,12,14,6,14,14,9,3,2,3,5,3,0,4,2,0,4,10,2,5,5,6,8,0,0,7,2,7
seq1313|0|training,91,107,140,77,21,17,43,10,27,32,16,32,39,41,37,22,4,17,43,13,2,6,11,2,4,6,3,4,11,12,14,5,0,0,8,2,9,6,11,1,11,11,2,8,2,4,8,2,1,10,15,6,7,4,21,7,9,10,6,16,13,10,8,6,2,2,15,3,3,1,0,0,3,5,5,4,13,15,7,8,1,5,5,2
seq1314|0|training,92,123,111,89,17,18,43,14,40,47,4,32,28,25,35,22,7,33,29,20,2,3,6,6,8,5,0,5,10,10,13,9,2,4,5,3,6,10,20,4,16,17,1,13,1,1,1,1,3,13,9,7,7,5,13,3,8,9,1,7,12,9,9,5,1,7,9,5,2,0,4,1,8,16,2,7,5,5,12,7,1,9,6,4
seq1315|0|training,82,122,120,91,12,16,42,12,32,47,5,38,29,26,42,23,9,32,31,18,1,1,5,5,7,4,0,5,8,11,12,11,2,2,3,4,5,9,18,0,12,17,1,17,1,2,1,1,2,13,16,7,5,6,14,4,7,9,1,9,15,9,13,5,3,9,7,4,1,0,5,3,6,16,3,7,5,4,16,6,2,8,5,3
seq1316|0|training,102,123,105,85,23,34,26,19,44,41,13,25,22,33,30,20,13,15,36,20,4,9,5,5,8,14,5,7,5,12,5,4,3,1,11,4,12,12,12,8,17,11,5,8,0,3,7,3,2,5,10,8,5,6,7,4,13,9,3,8,7,8,10,5,5,3,10,2,2,7,2,2,6,7,0,2,10,10,8,8,3,6,5,5
seq1319|0|training,124,92,89,110,37,26,33,28,30,20,3,39,32,15,22,19,25,31,31,23,10,8,13,6,11,2,2,11,13,6,8,5,9,6,9,4,9,10,6,5,7,4,0,9,1,0,1,1,7,11,14,7,10,3,11,8,3,4,1,7,11,2,4,5,2,6,5,6,8,5,3,9,9,10,0,12,7,7,9,8,6,8,3,6
seq1320|0|training,100,96,95,124,22,19,31,28,34,27,1,33,20,25,29,21,24,24,34,42,7,4,7,4,6,6,0,7,8,8,8,7,6,5,6,11,5,7,11,11,10,4,1,12,0,1,0,0,6,7,12,8,3,4,7,6,8,10,0,7,4,6,11,8,6,4,3,8,7,4,6,7,10,6,0,7,8,10,10,6,6,8,13,15
seq1321|0|training,99,102,118,96,18,29,24,28,27,32,14,28,33,21,38,26,21,19,42,14,2,7,6,3,7,14,3,5,9,8,5,2,6,6,15,1,5,6,7,9,7,8,6,11,5,1,5,3,5,4,13,6,9,7,9,8,7,3,4,7,9,8,12,9,8,2,12,4,2,9,2,8,5,7,1,5,10,4,16,12,2,7,2,3
seq1322|0|training,83,119,109,104,12,31,24,16,19,41,17,41,32,24,33,20,20,22,35,27,2,4,3,3,7,13,5,6,3,6,8,7,2,2,6,6,4,6,9,0,8,13,3,17,9,2,3,3,7,7,16,11,5,7,10,10,1,8,5,10,9,8,11,5,2,6,5,7,1,14,2,3,3,7,4,7,11,8,11,5,9,7,8,3
seq1323|0|training,84,129,109,93,23,25,23,12,20,48,23,38,29,28,35,17,12,27,28,26,5,9,6,3,3,13,5,4,3,7,9,4,0,6,3,3,8,3,7,2,8,15,8,17,7,4,7,5,3,5,15,15,10,6,9,3,6,10,3,9,14,8,9,4,5,5,3,4,0,7,1,4,3,9,7,8,5,9,10,4,4,11,7,4
seq1324|0|training,120,117,108,70,40,26,41,13,41,38,11,26,35,28,30,15,4,24,26,16,12,8,18,2,10,8,2,6,13,11,14,3,0,3,7,3,15,8,16,2,15,11,7,5,2,2,4,3,1,10,10,5,12,9,6,8,7,10,2,8,10,10,5,5,3,4,5,3,1,1,1,1,8,9,0,7,10,5,7,4,0,7,4,5
seq1325|0|training,88,129,113,85,21,21,37,9,36,51,8,34,26,30,38,18,5,27,30,23,5,3,12,1,4,9,0,8,12,9,12,3,0,1,4,4,7,9,17,3,19,18,6,8,1,3,3,1,2,14,11,7,9,6,8,3,4,14,1,11,8,10,16,4,0,3,7,8,0,3,0,2,9,10,1,7,5,8,7,10,3,9,7,4
seq1327|0|training,52,118,137,48,12,11,24,5,14,47,36,21,22,42,52,20,3,18,25,2,1,3,6,2,0,8,3,0,3,7,11,3,0,2,3,0,2,4,8,0,7,12,16,12,7,13,14,1,0,9,11,1,6,4,9,3,5,19,12,6,11,15,15,11,3,7,9,1,2,0,1,0,2,8,5,3,1,7,12,5,0,0,2,0
seq1329|0|training,69,140,129,77,15,17,28,9,23,57,23,37,24,39,47,18,7,27,30,13,5,3,5,2,3,4,4,6,5,11,11,1,0,2,6,1,3,4,14,2,12,20,8,17,4,10,7,2,2,16,12,7,5,8,7,4,5,19,6,9,11,11,15,9,3,6,6,3,2,2,2,1,3,14,5,5,4,7,13,6,2,3,6,2
seq1333|0|training,52,144,144,75,9,13,23,7,16,44,43,41,20,66,44,13,7,20,34,14,0,3,5,1,1,4,4,4,5,3,10,5,1,2,3,1,2,2,9,3,6,13,16,9,6,19,16,1,5,9,21,6,5,6,6,3,5,20,19,22,6,21,11,6,0,2,9,2,2,2,3,0,3,7,4,6,3,23,7,1,1,7,1,5
seq1336|0|training,33,89,72,58,2,14,12,5,11,35,15,27,12,21,28,11,8,19,17,14,0,0,2,0,2,6,1,5,2,6,0,4,0,0,0,5,0,6,3,2,6,15,7,6,4,3,6,2,4,8,9,6,1,6,4,1,2,8,3,8,4,7,12,5,4,4,2,1,1,2,3,2,1,6,4,8,2,5,10,0,0,7,5,2
seq1339|0|training,68,152,120,75,6,24,28,10,29,61,26,36,26,37,41,15,7,29,25,14,1,1,2,2,4,11,2,7,5,10,7,5,2,4,2,2,3,11,11,4,15,24,12,10,8,6,9,3,1,12,15,8,2,9,12,3,7,11,9,10,9,11,17,4,4,5,3,3,0,3,3,1,3,15,3,8,4,10,8,3,0,8,5,1
seq1342|0|training,81,125,121,88,8,13,43,17,35,45,8,36,30,41,34,16,7,26,36,19,0,1,7,0,3,3,1,6,11,18,11,3,0,3,9,5,1,5,20,9,10,18,3,13,2,2,4,0,4,11,11,10,7,5,13,5,12,14,3,12,10,13,5,6,3,2,9,2,0,2,2,3,10,10,1,5,7,8,14,7,0,10,7,2
seq1345|0|training,100,138,99,78,27,17,40,16,40,60,1,37,25,32,27,15,8,29,30,10,7,3,15,2,7,9,0,1,9,14,10,7,2,6,6,2,12,9,14,5,19,20,0,21,1,0,0,0,5,14,13,4,7,3,9,6,5,19,1,7,7,11,7,2,0,3,9,3,1,2,2,3,9,12,0,8,8,6,10,6,1,6,2,1
seq1346|0|training,104,112,124,75,21,18,45,20,35,38,9,30,37,34,39,13,11,22,30,12,3,5,11,2,8,6,1,3,14,14,11,6,3,8,5,4,8,1,17,9,15,8,2,13,1,1,4,3,2,6,16,6,8,8,16,5,7,15,4,8,16,12,10,1,4,4,5,0,2,4,1,4,5,9,2,6,6,7,13,3,2,4,4,2
seq1347|0|training,84,117,128,86,13,25,32,14,34,33,19,31,27,34,42,25,10,24,35,16,2,4,6,1,8,7,3,7,9,8,10,5,2,4,6,2,3,8,17,6,8,7,8,10,4,3,9,3,3,8,10,9,7,8,8,4,8,13,5,8,7,14,12,9,3,5,14,3,1,5,1,3,10,6,3,5,7,9,11,8,2,7,5,2
seq1351|0|training,71,157,114,73,12,21,33,5,31,68,11,46,23,43,35,13,5,24,35,9,1,4,5,2,2,12,0,7,6,13,9,5,0,0,4,1,4,9,16,2,18,26,7,16,5,2,4,0,3,17,21,5,7,4,11,1,6,19,2,16,6,16,9,4,1,4,7,1,0,4,1,0,4,11,2,7,6,12,13,4,1,3,3,2
seq1354|0|training,72,132,116,95,7,34,19,11,33,41,16,42,22,32,36,26,10,24,45,16,2,2,1,2,9,9,6,10,3,7,5,4,0,1,9,1,3,13,13,3,6,14,4,17,2,4,6,4,5,9,21,7,2,12,5,3,9,8,4,11,9,11,13,3,4,8,10,4,0,7,0,3,9,9,2,4,8,10,12,15,1,6,5,4
seq1357|0|training,70,145,106,94,10,30,24,6,30,52,11,52,20,34,32,20,10,29,39,15,4,4,2,0,2,13,5,10,4,6,11,3,1,1,3,1,4,10,14,2,12,14,3,23,1,2,3,5,5,16,22,8,2,9,6,3,8,13,2,11,10,10,9,3,2,7,8,3,0,7,2,1,8,12,1,8,5,16,9,9,2,5,5,3
seq1358|0|training,103,81,100,131,21,17,36,29,24,23,4,30,31,15,26,27,27,26,34,44,4,1,10,6,5,6,1,5,13,6,7,10,3,5,13,8,9,3,9,3,6,3,1,13,1,0,0,3,7,6,7,10,5,6,10,10,5,5,1,4,8,4,7,6,7,7,6,7,3,7,7,10,8,9,1,8,9,5,12,8,10,8,8,18
seq1359|0|training,63,146,131,75,7,26,25,4,33,53,19,41,18,44,48,21,5,22,39,9,1,1,4,1,8,6,4,8,2,11,9,3,0,2,2,0,3,16,11,2,14,15,8,16,4,3,7,5,3,7,25,6,2,6,9,1,8,21,5,10,10,17,14,7,2,7,10,2,1,3,1,0,3,10,2,7,2,13,18,6,0,6,2,1
seq1360|0|training,87,113,140,75,19,17,40,11,26,44,9,34,32,42,49,16,9,10,42,14,2,5,8,4,4,8,1,4,4,20,12,4,3,0,7,1,5,6,15,0,11,18,4,11,2,2,4,1,3,5,21,5,11,3,11,7,9,13,2,18,16,13,15,4,0,2,10,4,1,3,5,0,2,5,2,1,10,7,18,7,3,3,4,4
seq1361|0|training,68,137,132,78,15,12,32,9,22,55,12,47,25,48,47,12,6,22,40,10,5,4,4,2,2,6,0,4,4,13,10,5,1,3,4,1,5,3,12,2,11,22,6,15,3,3,6,0,4,13,24,6,4,3,14,4,7,18,1,22,9,18,17,3,1,2,8,1,1,2,2,1,2,9,5,6,9,14,13,4,0,4,4,2
seq1365|0|training,84,125,115,91,10,27,29,18,33,45,3,44,30,26,44,15,11,27,38,14,2,2,4,2,8,8,0,11,4,9,13,3,3,4,8,2,4,8,13,8,10,20,1,14,1,0,2,0,6,12,18,8,3,13,11,3,5,8,0,13,17,10,14,3,2,4,6,3,1,4,1,5,10,9,2,6,8,7,14,9,0,7,6,1
seq1366|0|training,94,127,115,79,14,19,47,14,36,54,6,31,38,28,32,17,6,25,30,17,2,3,7,2,4,9,2,4,16,15,7,9,1,6,5,2,6,6,20,4,16,26,2,10,0,2,3,1,1,10,9,11,5,9,17,7,12,8,1,7,11,7,10,4,3,1,10,2,1,1,3,1,4,11,1,9,11,4,12,3,1,8,6,2
seq1368|0|training,97,138,98,82,24,22,42,9,36,58,6,38,29,32,15,21,8,26,35,13,6,6,11,1,7,9,2,4,16,14,5,7,0,5,2,2,6,7,18,5,18,20,1,19,3,1,2,0,3,10,17,8,11,6,10,2,8,16,2,6,2,8,2,3,4,7,9,1,1,3,3,1,3,13,1,9,8,9,6,11,1,4,7,1
seq1371|0|training,50,164,88,113,4,16,16,14,25,81,5,53,8,35,16,28,13,32,50,18,1,2,1,0,1,7,1,7,2,4,3,7,0,6,7,1,2,9,8,6,14,33,2,32,2,0,1,2,8,12,21,12,0,1,4,3,7,22,1,5,1,7,3,5,3,9,13,3,1,4,3,5,3,19,1,9,3,23,9,14,2,5,9,2
seq1374|0|training,94,136,105,80,25,21,39,9,35,55,9,37,24,32,27,21,10,27,30,13,7,3,12,3,5,9,2,5,9,11,12,6,0,4,2,3,7,9,16,3,17,21,4,13,0,1,4,4,5,10,19,3,9,4,9,2,5,11,2,14,9,13,2,3,3,9,4,5,2,5,2,1,7,14,1,5,6,7,9,8,2,4,5,2
seq1376|0|training,88,146,104,77,19,17,32,20,38,64,12,32,23,37,27,16,7,28,33,9,7,3,6,3,5,8,0,4,4,14,9,5,1,7,10,2,6,5,15,12,14,26,7,17,3,5,4,0,5,9,13,5,6,7,6,4,9,16,3,9,9,6,8,3,0,10,4,2,0,1,5,1,10,14,2,2,7,12,6,8,1,2,6,0
seq1377|0|training,76,159,89,91,16,14,28,17,36,58,23,42,20,30,21,18,4,56,17,14,2,4,8,2,5,4,2,3,3,14,9,2,0,13,4,0,6,5,13,12,9,22,11,16,8,5,5,5,2,20,11,9,8,4,4,3,5,13,4,8,5,6,3,7,1,11,1,5,0,1,3,0,16,19,6,15,4,5,4,4,1,12,1,0
seq1382|0|training,109,101,118,87,26,21,42,19,33,26,16,26,39,31,32,16,11,22,28,26,8,3,14,1,7,7,1,6,15,9,13,5,2,7,4,6,9,6,10,8,10,6,7,3,2,3,6,5,4,5,8,9,8,7,17,6,12,6,4,9,10,11,7,4,2,3,7,4,1,5,1,4,4,6,4,8,12,8,6,2,3,7,9,7
seq1384|0|training,115,86,96,118,41,19,32,22,19,32,2,33,34,15,31,16,21,19,31,47,17,9,10,5,6,7,0,6,11,4,12,5,6,4,4,8,5,3,8,3,6,12,2,12,1,0,1,0,6,8,8,11,11,6,11,6,5,4,0,6,9,5,13,4,5,0,4,7,8,1,3,8,2,9,0,8,13,6,5,7,4,7,15,21
seq1385|0|training,100,100,120,54,23,25,37,14,29,32,22,17,38,33,38,11,10,10,22,12,8,6,6,3,11,7,4,3,14,14,7,2,2,1,4,7,6,7,14,2,10,8,8,6,3,7,9,3,4,3,9,1,8,9,14,6,6,14,8,5,15,9,10,4,2,3,4,2,1,3,3,3,2,3,2,3,6,2,12,2,2,3,5,2
seq1386|0|training,75,111,81,46,15,22,30,7,32,54,6,19,21,22,28,10,7,13,16,10,4,3,6,2,7,11,2,2,6,10,10,4,1,1,2,3,4,11,15,1,13,29,2,10,1,0,3,2,1,5,9,4,5,6,9,1,7,9,2,4,11,5,9,3,2,3,4,1,2,2,0,3,5,5,0,3,3,7,5,1,3,4,1,2
seq1388|0|training,43,73,81,40,7,11,18,6,13,24,18,18,22,25,27,7,0,13,18,9,1,3,3,0,4,4,2,1,7,5,3,3,0,2,4,0,2,4,5,2,2,6,8,8,2,8,6,2,0,7,5,6,3,4,10,4,4,11,5,5,10,8,8,1,0,3,3,1,0,0,0,0,3,3,3,4,3,4,10,1,0,1,6,2
seq1389|0|training,38,84,103,38,7,10,16,5,12,28,25,19,17,34,43,8,2,12,18,6,1,3,2,1,4,2,2,2,2,6,5,2,0,3,1,1,3,2,4,3,3,10,10,5,3,2,15,5,2,4,11,2,3,4,10,0,4,15,6,9,11,15,16,1,0,2,5,1,0,1,0,1,1,1,7,3,0,11,7,0,0,3,1,2
seq1391|0|training,73,153,135,54,16,25,29,3,32,51,40,30,21,64,32,18,4,12,34,3,1,7,7,1,6,9,7,3,8,9,8,4,0,2,1,0,8,10,12,2,10,12,15,14,5,16,10,9,3,5,21,1,7,4,10,0,14,27,15,8,7,16,6,3,1,2,12,2,0,4,0,0,2,3,3,4,1,23,8,2,0,3,0,0
seq1395|0|training,114,99,142,60,28,22,50,13,33,18,22,26,49,42,36,15,4,17,33,6,5,5,15,3,7,7,5,3,12,14,17,7,1,4,7,1,7,4,17,5,7,2,3,6,7,7,7,1,1,6,17,2,15,11,17,5,14,4,10,14,21,8,4,3,2,4,7,2,1,2,1,0,5,5,4,3,9,12,8,4,0,3,2,1
seq1396|0|training,63,143,106,103,5,21,25,12,30,60,20,33,19,33,37,17,9,28,24,41,1,2,0,2,5,6,7,3,5,7,8,5,0,3,3,6,1,8,18,3,14,23,6,17,1,9,7,3,4,12,7,9,2,7,7,3,7,15,4,7,8,13,10,6,2,5,6,4,1,4,0,4,3,16,3,6,5,4,12,3,3,8,8,22
